state,city,site_id,model_name,rmse,adj_r2
Delhi,Delhi,site_301,svr,78.27241496661725,0.5991492230571619
Delhi,Delhi,site_1425,svr,41.14207015579125,0.775239472702522
Delhi,Delhi,site_1435,svr,55.06580036856772,0.7519657390462664
Delhi,Delhi,site_5393,svr,56.75776095690867,0.3435459862059319
Delhi,Delhi,site_1563,svr,40.561845226927986,0.8005366676589503
Delhi,Delhi,site_1422,svr,58.88471126167529,0.6234050506180928
Delhi,Delhi,site_1420,svr,49.950099231065806,0.782315422513111
Delhi,Delhi,site_1431,svr,45.835802687211135,0.8038349568151947
Delhi,Delhi,site_1424,svr,43.19236248806858,0.7836852455886908
Delhi,Delhi,site_1423,svr,49.530181981960986,0.8318915970788843
